order_id,customer_name,phone,order_date,delivery_date,quantity,unit_price,total_amount,product_category,shipping_status
2628,John Doe,0356999800,2024-06-19,2024-06-09,38,195,7410,Electronics,Pending 
2629,Jane Smith,0590027750,2024-06-03,2024-06-12,-3,,0,Electronics,delivered
2630,John Doe,N/A,2024-04-19,2024-05-09,58,405,23490,Books,shipped
2631,Jane Smith,0175163767,2024-07-08,2024-08-03,19,274,,Food,shipped
2632,John Doe,0704673291,2024-11-11,2024-11-24,10,479,4790,Clothing,shipped
2633,Jane Smith,0742815283,2024-01-02,2024-01-09,39,18850,735150,Food,shipped
2634,John Doe,0974211019,2024-12-27,2025-01-04,79,417,32943,Clothing,delivered
2635,John,N/A,2024-02-18,2024-03-05,48,368,17664,Electronics,shipped
2636,John Doe,0155619474,2024-02-28,2024-03-05,39,427,16653,Books,delivered
2637,Jane Smith,0190900392,2024-04-26,2024-05-11,98,$345,33810,Food,pending
2638,john,0389303694,2024-07-23,2024-07-24,80,337,26960,Food,pending
2639,Jane Smith,0687390320,2024-01-23,2024-01-29,74,134,22530,Electronics,delivered
2640,John Doe,0252673338,2024-01-11,2024-01-23,19,186,3534,Clothing,shipped
2641,john,(880) 555-9961,2024-09-06,2024-09-28,66,46,3036,Food,delivered
2642,John Doe,0818670790,2024-06-22,,69,178,38095,,delivered
2643,John,0150461435,2024-08-10,2025-13-45,62,332,20584,,delivered
2644,John Doe,N/A,2024-02-06,2024-02-02,88,139,12232,electronics,shipped
2645,jOhN ,0466845445,2024-07-12,,98,$3,25413,Electro­nics,pending
2646,John Doe,0966873090,2024-12-13,2024-12-15,-6,81,-486,Food,pending
2647,Jane Smith,0627683850,2024-08-17,2024-08-21,-3,327,-981,Electronics,shipped
2648,John Doe,0497675796,2024-08-25,2024-09-20,94,260,24440,,delivered
2649,Jane Smith,0679749736,2024-12-28,2025-01-15,41pcs,,0,electronics,Unknown Status
2650,John Doe,0317240061,2024-12-25,2024-12-28,11,113,22969,Clothing,delivered
2651,  John  ,0377277670,2024-09-27,,89,,0,ELECTRONICS,shipped
2652,John Doe,0100849303,2024-10-17,2024-11-14,30,257,7710,Electronics,Unknown Status
2653,Jane Smith,0992781976,2024-05-04,2024-05-24,25,245,6125,Books,pending
2654,John Doe,0341112615,2024-12-06,2024-12-30,3,235,705,Electronics,delivered
2655,Jane Smith,33429592288,2024-12-03,2024-12-26,30,483,14490,Electronics,delivered
2656,John Doe,0949942449,2024-04-01,2024-04-04,36,41,1476,Clothing,delivered
2657,Jane Smith,0626963366,2024-12-10,2024-12-20,68,496,33728,Clothing,delivered
2658,John Doe,0320903678,2024-04-04,2024-04-09,60,63,3780,Books,pending
2659,Jane Smith,0223291256,2024-07-19,2024-07-23,71,437,31027,Food,pending
2660,John Doe,0685859387,2024-11-08,,37,141,5217,Electronics,Unknown Status
2661,Jane Smith,0990907599,2024-06-10,2024-07-01,N/A,338,0,Clothing,shipped
2662,John Doe,0609840402,2024-02-05,2024-03-06,25,240,6000,Electronics,Unknown Status
2663,Jane Smith,0782055197,2024-01-28,2024-02-22,20,430,8600,Electronics,shipped
2664,John Doe,0491975709,2024-10-18,2024-10-16,1,$171,171,Books,delivered
2665,Jane Smith,N/A,2024-02-02,2024-02-16,91,197,17927,Electronics,delivered
2666,John Doe,0845751469,2024-10-10,2024-10-24,40,404,16160,Food,delivered
2667,Jane Smith,0663149081,2024-09-12,2024-10-03,67,23,1541,Electronics,shipped
2668,John Doe,0826400272,2024-10-10,2024-10-02,6,384,2304,Electronics,delivered
2669,Jane Smith,0423036899,2024-09-24,,23pcs,187,4301,Clothing,delivered
2670,John,0634441976,2024-05-28,2024-06-08,79,201,15879,Electro­nics,delivered
ORD-1671,Jane Smith,0326628143,2024-07-28,2024-08-18,5,23606,118030,Clothing,shipped
2672,John Doe,0271085326,2024-05-18,2024-06-16,43,58,2494,electronics,shipped
2673,Jane Smith,0244541406,2024-01-22,2024-02-19,28,394,11032,Books,pending
2674,John Doe,0126274515,2024-12-14,2024-12-30,66,190,12540,Food,pending
2675,Jane Smith,0407782299,2024-02-23,2024-03-18,55,63,3465,Food,delivered
2676,John Doe,0795448475,2024-03-10,2024-02-29,12,$56,672,Clothing,delivered
2677,jOhN ,0570824305,2024-02-09,2024-02-25,40,118,4720,Books,delivered
2678,John Doe,0544807859,2024-11-11,2024-12-08,-10,20,-200,Food,delivered
2679,Jane Smith,0201008953,2024-11-06,,67,97,6499,Clothing,delivered
2680,John Doe,0183280223,2024-02-25,2024-03-05,37,368,13569,ELECTRONICS,pending
2681,John,0620330492,2024-04-09,2025-13-45,27,336,9072,Clothing,delivered
2682,John Doe,0476887585,2024-02-16,2024-03-04,85,394,33490,Books,pending
2683,Jane Smith,0148810673,2024-07-03,2024-07-04,18,269,4842,Clothing,shipped
2684,John Doe,7685305354,2024-09-26,,27,,0,Electronics,shipped
2685,Jane Smith,0116663772,2024-06-14,2024-07-01,5,264,1320,Clothing,Unknown Status
2686,JOHN,0139920106,2024-07-28,2024-08-25,11,377,,Electronics,pending
2687,Jane Smith,0868554583,2024-03-21,2024-03-30,3,23,8581,Clothing,shipped
2688,John Doe,0866808832,2024-04-11,2024-04-24,24,386,9264,Electro­nics,delivered
2689,Jane Smith,0395355265,2024-01-18,,32pcs,106,3392,Clothing,pending
2690,John Doe,0714383161,2024-08-23,2024-09-16,20,92,1840,Electronics,shipped
2691,Jane Smith,0621135641,2024-11-01,2024-11-28,36,312,11232,Electronics,delivered
2692,John Doe,0400155843,2024-07-06,2024-07-27,26,452,11752,Food,delivered
ORD-1693,,0702790956,2024-08-12,2024-08-18,24,-247,27714,Books,shipped
2694,John Doe,0897956120,2024-10-04,2024-10-25,99,490,48510,Clothing,delivered
2695,Jane Smith,0166679333,2024-06-12,2024-06-15,83,496,20617,Electronics,shipped
2696,John Doe,0267377810,2024-01-14,2024-01-19,29,$341,9889,Electronics,delivered
2697,,0541589104,2024-12-03,2024-12-09,57,330,18810,Clothing,pending
2698,  John  ,0217184510,2024-03-10,2024-03-11,17,344,18415,Electronics,pending
2699,Jane Smith,0712049563,2024-03-01,,11,$21,231,Food,Unknown Status
2700,John Doe,N/A,2024-07-01,2024-07-22,45,-180,-8100,Clothing, PENDING
2701,Jane Smith,0861661812,2024-07-06,2024-07-13,5,333,1665,Food,pending
2702,John Doe,0445645766,2024-12-02,2024-12-26,N/A,-313,0,Clothing,pending
2703,Jane Smith,0994588739,2024-10-04,2024-10-06,77pcs,329,25333,Clothing,shipped
2704,John Doe,0959553926,2024-06-09,2024-06-11,62,211,13082,Electronics,pending
2705,Jane Smith,0302964836,2024-01-24,2024-02-01,2,37,74,Clothing,shipped
2706,John Doe,0513760578,2024-02-27,,42,215,44794,Books,pending
2707,JOHN,0293841879,2024-11-21,2024-12-07,54,341,,Books,shipped
2708,,0152256453,2024-06-02,2024-06-04,56,157,8792,Books,pending
2709,Jane Smith,0572680385,2024-07-03,2024-07-27,27,438,11826,Electronics,shipped
2710,John Doe,0399656218,2024-04-27,2024-05-25,86,285,24510, Electronics ,shipped
2711,Jane Smith,0494303260,2024-04-25,2024-05-03,37,97,35862,Electronics,pending
2712,John Doe,0356982172,2024-05-04,2024-05-24,60pcs,68,4080,Books,delivered
ORD-1713,Jane Smith,0528078148,2024-12-03,2024-12-09,17,$138,2346,Books, PENDING
2714,John Doe,0252594527,2024-02-23,2024-03-20,74,150,11100,Clothing,shipped
2715,Jane Smith,0341155709,2024-11-22,2024-12-13,66,166,10956, Electronics ,delivered
ORD-1716,John Doe,0954882828,2024-06-06,2024-06-28,21,430,9030,Electronics,shipped
2717,Jane Smith,0889251321,2024-06-28,2024-07-05,6,362,2172,Clothing,shipped
2718,  John  ,0670218862,2024-07-02,2024-07-10,10,-9,-90,Food,delivered
2719,john,33863201608,2024-03-20,2024-03-29,26,395,10270,,delivered
2720,JOHN,0163962885,2024-11-23,2024-12-08,N/A,445,0,Clothing,pending
2721,JOHN,0190768774,2024-06-25,2024-06-30,83,368,30544,Books,delivered
2722,John Doe,0519849261,2024-01-03,2024-01-16,94,473,44462,Clothing,delivered
2723,Jane Smith,(452) 217-4166,2024-05-22,2024-06-17,83,351,29133,Food,pending
2724,John Doe,0714627329,2024-04-20,2024-05-03,88,38904,,Books,delivered
2725,Jane Smith,N/A,2024-09-24,2024-10-14,31,275,8525,Clothing,shipped
2726,John Doe,0869664937,2024-04-18,2024-05-14,99,227,22473,Electronics,pending
2727,Jane Smith,0571583419,2024-08-04,2024-08-20,53,118,6254,Electro­nics,shipped
ORD-1728,John Doe,(525) 987-2970,2024-03-10,2024-03-28,62,80,4960,Clothing,delivered
2729,John,0198786681,2024-11-09,2024-11-14,25,23,575,Books,pending
2730,John Doe,0471366136,2024-06-17,2024-07-05,12,,0,Electronics,shipped
2731,Jane Smith,0417813802,2024-03-12,2025-13-45,95,61,5795,Electronics,delivered
2732,John Doe,N/A,2024-02-23,2025-13-45,71,$461,32731,Clothing,delivered
2733,Jane Smith,0352622260,2024-07-21,2024-08-14,4,221,884,Books,shipped
2734,John Doe,0912121871,2024-02-03,2024-02-10,56,306,17136,Clothing,pending
2735,Jane Smith,0995620264,2024-01-04,2025-13-45,80,296,23680,Electronics,Unknown Status
2736,,0848380818,2024-05-28,2025-13-45,36,-184,-6624,Electronics,shipped
2737,Jane Smith,0188048768,2024-11-16,2024-12-13,7,339,2373,,delivered
2738,John Doe,33712055613,2024-02-25,2024-03-03,38,345,13110,Books,pending
2739,Jane Smith,0485271309,2024-04-06,2024-04-12,70,286,19789,Food,delivered
2740,John Doe,0325827755,2024-03-23,2024-04-13,38,300,196,Electronics,shipped
2741,Jane Smith,0177851886,2024-09-27,2024-10-14,-7,-406,2842,Food,delivered
2742,,0606261232,2024-04-25,2024-05-21,67,495,33165,,pending
2743,  John  ,0360655355,2024-12-28,2024-12-29,36pcs,445,16020,Electronics,pending 
2744,John Doe,0513591538,2024-03-11,2024-03-15,89,476,42364,Clothing,shipped
2745,Jane Smith,0368967422,2024-12-02,2024-12-07,16,274,46151,Electronics, PENDING
2746,John Doe,0462129820,2024-06-21,2024-06-27,25,211,5275,Food,shipped
2747,Jane Smith,0114614990,2024-06-24,2025-13-45,21,179,3759,Electro­nics,pending
2748,John Doe,33475623387,2024-09-10,2024-09-16,18,145,2610,Electronics,Unknown Status
2749,John,0932077864,2024-02-21,2024-03-02,15,452,6780,Clothing,pending
ORD-1750,John Doe,0298549560,2024-02-10,2024-03-09,85,252,43392,Food,delivered
2751,Jane Smith,0477459853,2024-07-22,2024-07-25,-3,95,-285,Electronics,pending
2752,John Doe,0781823692,2024-03-05,2024-03-03,2,301,602,Electronics,pending
2753,Jane Smith,0767281806,2024-11-16,2024-12-05,68,70,4760,Electronics,shipped
2754,John Doe,1559323176,2024-06-26,2024-07-09,36,,0,Electronics,shipped
2755,Jane Smith,0623285338,2024-05-10,2024-05-23,69,285,19665,Books,shipped
2756,John Doe,0851899778,2024-03-15,2024-04-05,67,429,28743,Food,shipped
2757,John,0611301011,2024-08-21,2024-08-16,4,144,576,Electronics,delivered
2758,John Doe,(971) 958-2713,2024-08-10,2024-09-09,96,410,39360,Electronics,Pending 
2759,Jane Smith,0166250918,2024-11-04,2024-11-24,48,38589,1852272,Electro­nics,delivered
2760,John Doe,5473966077,2024-09-17,2024-09-30,96,3178,305088,Electro­nics,pending
2761,Jane Smith,0998192676,2024-06-04,2024-06-24,74,496,36704,Electronics,Unknown Status
2762,  John  ,0278208310,2024-03-18,2024-04-15,52,52,2704,Books,delivered
2763,Jane Smith,3493378146,2024-03-05,,N/A,322,0,Electronics,shipped
2764,John Doe,0728721385,2024-04-07,2024-04-11,95,352,33440,Food,delivered
ORD-1765,Jane Smith,N/A,2024-10-22,,42pcs,428,17976,Food,pending
2766,John Doe,0736904025,2024-01-13,2024-02-10,98,187,18326,Electronics,pending
2767,Jane Smith,0686564802,2024-05-03,2024-06-02,63,440,27720,Books,delivered
2768,John Doe,0961831043,2024-04-16,2024-04-28,54,21,1134,Electronics,shipped
ORD-1769,Jane Smith,0106149449,2024-10-05,2024-10-31,61,306,18666,Food,pending
2770,John Doe,0916959675,2024-04-13,2024-04-18,-3,434,-1302,Electronics,Unknown Status
2771,,0382150838,2024-01-20,2024-01-25,17,129,2193,Clothing,shipped
2772,John Doe,0721126397,2024-04-25,2024-05-04,44,289,12716,Food,delivered
2773,,0598526815,2024-06-28,2024-07-08,12,242,2904,Electronics,shipped
2774,John Doe,0846315270,2024-11-28,2024-12-11,47,500,23500,Electronics,shipped
2775,Jane Smith,0211820597,2024-05-08,2025-13-45,20,71,1420,Clothing,pending
2776,John Doe,0614937985,2024-04-17,2024-05-06,30pcs,348,10440,Food, PENDING
2777,,0446416579,2024-02-07,2024-02-29,57,467,26619,Food,shipped
2778,John Doe,0278643420,2024-06-10,2024-06-15,70,184,12880,Food,delivered
2779,Jane Smith,0652146519,2024-02-14,2024-03-05,94,232,21808,Books,pending
2780,john,0121301536,2024-08-25,2024-09-10,1,421,7179,Food,shipped
2781,Jane Smith,0156504477,2024-05-03,2024-05-23,57,489,27873,Electronics,shipped
2782,John Doe,0379706240,2024-07-27,2024-08-14,30,154,4620,Food, PENDING
2783,Jane Smith,0827163194,2024-12-02,2024-12-19,27,467,12609,Food,delivered
2784,John Doe,0520701224,2024-12-26,2025-01-16,53,246,13038,Food,pending
2785,Jane Smith,0760711479,2024-06-17,2024-07-01,94,151,14194,Food,delivered
2786,John Doe,0135621320,2024-10-13,2024-10-18,5,364,1820,Clothing,shipped
2787,Jane Smith,9081088931,2024-02-22,2024-03-14,80,$87,6960,Electronics,Unknown Status
2788,John Doe,0249420033,2024-01-19,2024-01-26,-1,$401,-401,Books,delivered
2789,Jane Smith,0763608228,2024-01-09,2024-02-01,37,493,18241,Food,shipped
2790,John Doe,0156981097,2024-09-05,2024-10-01,85pcs,307,24095,Food,shipped
2791,Jane Smith,0837949738,2024-11-08,,15,445,6675,,pending
2792,John,0659448600,2024-02-22,,31,358,,Food,pending
2793,Jane Smith,0750391279,2024-09-13,2024-09-19,-8,125,41628,Food,pending
2794,JOHN,0614598790,2024-03-17,2024-03-25,12,48049,576588,Books,pending
2795,Jane Smith,0718993138,2024-07-13,2024-07-31,24,1105,26520,Food,shipped
2796,John Doe,33391011133,2024-04-22,2024-05-07,100,133,,Food,delivered
2797,Jane Smith,0741502917,2024-08-06,2024-08-18,60,$391,23460,Clothing,pending
2798,John Doe,0287135334,2024-02-06,2024-02-13,45,489,22005,Food,Unknown Status
2799,Jane Smith,0635214874,2024-06-14,2024-06-28,75,12,900,Electronics,delivered
2800,John Doe,(731) 240-6429,2024-09-15,2024-09-12,80,163,13040,electronics,pending
2801,john,0598952746,2024-06-01,2024-06-22,24,428,10272,Clothing,shipped
2802,John Doe,0606045440,2024-11-03,2024-11-14,31,453,14043,Electronics,shipped
2803,Jane Smith,0868256223,2024-08-21,2024-09-09,86,50,4300,Electronics,pending
2804,  John  ,0445988610,2024-10-25,2024-11-09,91,476,43316,Electronics,Pending 
2805,Jane Smith,0300754392,2024-09-21,2024-09-23,43,25462,1094866,Clothing,shipped
2806,John Doe,0507027344,2024-11-01,2024-11-23,47,294,13818,Food,pending
2807,Jane Smith,0246527565,2024-07-20,2024-08-08,56,73,11222,Electronics,Unknown Status
2808,John Doe,0726568630,2024-02-11,2024-03-02,82,272,22304,Books,pending
2809,Jane Smith,0830968965,2024-02-04,2024-02-15,13,16,208,Books,pending
2810,John Doe,0878092372,2024-02-07,2024-03-05,40,172,6880,Electronics,shipped
2811,,0465834248,2024-10-19,2024-10-16,13,434,5642,Books,shipped
ORD-1812,John Doe,0607872399,2024-10-06,2024-10-14,30,459,13770,Books,shipped
2813,Jane Smith,0547817008,2024-05-01,2024-05-11,28,135,3780,Clothing,shipped
2814,John Doe,0733400989,2024-03-27,2024-04-13,35,82,2870,Electronics,shipped
2815,Jane Smith,0376092060,2024-10-01,2024-10-29,47,91,4277,Books,pending
2816,John Doe,0610735285,2024-09-10,2024-09-18,64,257,16448,Electronics,pending
2817,Jane Smith,0101610617,2024-12-07,2024-12-11,59,$153,9027,Electronics,shipped
2818,John Doe,0696498786,2024-08-15,2024-08-16,82,412,33784,Food,shipped
2819,Jane Smith,0857879952,2024-12-19,2024-12-23,35,130,4550,ELECTRONICS,delivered
2820,John Doe,0301419917,2024-05-19,2024-06-03,-10,159,-1590,Electronics,pending
2821,Jane Smith,0243642411,2024-05-21,2024-06-12,62,70,4340,Books,pending
2822,John Doe,0292371703,2024-08-25,2024-09-06,-4,473,-1892,Books,shipped
2823,Jane Smith,0156522788,2024-06-09,2025-13-45,86,251,, Electronics ,delivered
2824,John Doe,0790309022,2024-04-18,2024-05-15,47,,0,Clothing,shipped
2825,Jane Smith,0133592766,2024-12-28,2025-01-02,N/A,30776,0,Clothing,pending
2826,John Doe,0855769148,2024-11-09,2024-11-29,7,446,3122,Food,shipped
2827,Jane Smith,0629366284,2024-05-21,2025-13-45,22,194,4268,Food,shipped
2828,John Doe,0527520603,2024-01-23,2024-02-09,14,464,6496,Food,pending
2829,john,0756126708,2024-01-23,,96,124,11904,Books,delivered
2830,John Doe,0795759687,2024-01-24,2024-01-30,75,364,27300,Books,pending
2831,Jane Smith,0571458434,2024-05-14,2024-06-03,57,$5,285,Books,delivered
2832,John Doe,0704209633,2024-12-08,2024-12-11,14,346,4844,Electronics,pending
2833,Jane Smith,0142737670,2024-02-03,2024-02-28,N/A,39,0,Electronics,pending
2834,John Doe,N/A,2024-01-01,2024-01-28,N/A,$263,0,Books,pending
2835,john,0144039139,2024-01-16,2024-01-15,17,457,7769,Electronics,pending
2836,John Doe,0947940976,2024-05-24,2025-13-45,62,$57,3534,electronics,pending
2837,Jane Smith,0733586710,2024-06-17,2024-06-21,63pcs,11219,706797,Books,Unknown Status
2838,John Doe,0656472462,2024-11-26,2024-12-17,45,-451,-20295,Books,pending
2839,Jane Smith,0234161204,2024-11-07,2024-11-30,31,412,12772,Books,pending
2840,john,0849438219,2024-10-13,2024-10-27,91,316,41875,electronics,delivered
2841,Jane Smith,0384207410,2024-12-10,2024-12-14,15,118,1770,Clothing,pending
2842,John Doe,0673694734,2024-11-10,2024-12-05,44,378,42252,ELECTRONICS,delivered
2843,Jane Smith,0330939153,2024-03-08,2024-03-15,17,427,7259,Clothing,pending
2844,,0601143342,2024-11-13,2024-11-03,2,192,384,Clothing, PENDING
2845,Jane Smith,0875694263,2024-07-11,2024-07-09,82,395,32390,Electronics,pending
2846,John Doe,N/A,2024-03-15,,58,279,16182,Books,delivered
2847,Jane Smith,8993493846,2024-03-14,2024-03-15,94,113,10622,Books,delivered
2848,John Doe,0671555018,2024-05-22,2024-06-01,76,320,24320,Clothing,shipped
2849,john,N/A,2024-02-10,2024-03-06,36,,0,Clothing,pending
2850,John Doe,0884885634,2024-01-02,2024-01-14,85,441,37485,Food,delivered
2851,Jane Smith,0225598389,2024-02-15,2024-02-27,73,168,12264,Books,delivered
2852,John Doe,0190006332,2024-01-12,2024-02-06,62,113,7006,,delivered
2853,Jane Smith,0815801484,2024-12-16,2025-01-07,57,202,11514,Food,delivered
2854,John Doe,0354018498,2024-04-04,2024-04-29,4,211,844, Electronics ,pending
2855,Jane Smith,0738548170,2024-11-03,2024-11-26,31,158,4898,Clothing,PENDING
2856,John Doe,0892514684,2024-08-16,2024-09-14,45,397,17865,Clothing,shipped
2857,Jane Smith,0159887457,2024-08-02,2024-08-17,50,-480,-24000,Electronics,shipped
2858,John Doe,0633061763,2024-05-28,2024-06-19,26,308,8008,Electronics,pending
2859,Jane Smith,0230730787,2024-10-07,2024-10-23,29,458,13282,Electronics,shipped
2860,,0834089828,2024-06-24,2024-07-20,29,456,13224,electronics,delivered
2861,Jane Smith,0247771857,2024-12-26,2025-01-01,63,75,4725,Electronics,shipped
2862,John Doe,0284850149,2024-09-03,2024-09-07,37,442,16354,Food,delivered
2863,Jane Smith,0333722438,2024-10-18,2024-10-29,61,$399,24339,Electronics,shipped
2864,John Doe,0704148269,2024-07-23,2024-08-02,12,366,4392,Electronics,Pending 
2865,Jane Smith,0766549698,2024-08-14,2024-09-06,81,16486,1335366,Books,pending
ORD-1866,John Doe,0603713949,2024-02-24,2024-03-18,2pcs,135,270,Electronics,delivered
2867,Jane Smith,(506) 504-5611,2024-12-12,2024-12-28,83,447,37101,Food,pending
2868,John Doe,0415367227,2024-07-03,2024-07-22,82,342,28044,Clothing,shipped
2869,Jane Smith,0663879812,2024-05-05,2024-05-01,8,143,17963,,pending
2870,John Doe,0501109631,2024-08-14,2024-08-04,70,396,27720,Books,pending
2871,Jane Smith,0783628323,2024-04-11,2024-04-20,95,460,43700,Food,pending
2872,,0145682414,2024-05-02,2025-13-45,5,261,1305,Clothing,delivered
2873,Jane Smith,0274428431,2024-02-25,2024-03-26,94,427,40138,Clothing,Pending 
2874,John Doe,0626495003,2024-11-19,2024-12-11,94pcs,224,21056,Books,shipped
2875,Jane Smith,0565456591,2024-09-14,2024-09-29,13,312,4056,Electronics,shipped
ORD-1876,John Doe,N/A,2024-03-21,2024-04-14,38,$497,39843,Electronics,shipped
2877,Jane Smith,0807260534,2024-09-14,2024-10-04,91,95,8645,Clothing,delivered
2878,John Doe,0844802579,2024-07-11,2024-07-25,-2,199,5082,Food,shipped
2879,john,0893616375,2024-11-21,2024-11-26,85,-285,-24225,Electronics, PENDING
2880,John Doe,0392954981,2024-02-21,2024-03-19,97,113,10961,Books,delivered
2881,Jane Smith,0580404844,2024-04-18,2024-05-18,32,373,11936,Food,delivered
ORD-1882,John Doe,0816072093,2024-04-07,2024-05-02,60,104,6240,Books,shipped
2883,Jane Smith,0172596116,2024-10-02,2024-10-16,30,352,10560,Clothing,delivered
2884,John Doe,0937441569,2024-10-04,2024-10-07,N/A,216,0,Books,pending
ORD-1885,Jane Smith,0645591901,2024-11-23,2024-11-24,80pcs,487,38960,Food,pending
2886,John Doe,0470162396,2024-12-20,2025-01-15,80,480,38400,Clothing,shipped
2887,Jane Smith,0136658629,2024-01-05,2024-01-29,61pcs,401,24461,Electronics,shipped
2888,John Doe,0566903778,2024-09-28,2024-09-27,52,188,9776,Clothing,shipped
2889,Jane Smith,0426103142,2024-12-18,2024-12-25,84,490,36251,electronics,pending
2890,John Doe,0860616134,2024-02-01,2024-03-01,67,67,12600,Clothing,shipped
2891,Jane Smith,0913585751,2024-10-19,2024-10-27,83pcs,193,25221,Clothing,pending
2892,jOhN ,0709087857,2024-07-11,2024-07-20,-7,245,12338,Electronics,delivered
2893,,0129472921,2024-12-02,,14,409,5726,Books,shipped
