Unnamed: 0,num_reservation,passeport,pension,date_arrive,date_depart,qte_chambre,adultes,enf_payant,enf_gratuit,bebe,segment
2917,RUY39MP,P39899780,PC,2024-05-31,2024-06-02,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
2918,RRBYBPG,P66013545,DP,2024-05-31,2024-06-01,1.0,1.0,0.0,0.0,0.0,2-Agences
2919,RHOQJI9,P55549725,ALL IN,2024-05-31,2024-06-10,0.0,1.0,0.0,0.0,0.0,5-Individuel
2920,RI98DTP,P56555166,ALL IN,2024-05-31,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
2921,RFGSPYR,P27027541,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2922,RUJPHOG,P13419059,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2923,RLMSI76,P62419437,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2924,RPQH9GY,P25039072,ALL IN,2024-05-31,2024-06-08,1.0,2.0,0.0,0.0,0.0,1-TO
2925,RADG4FE,P13204756,ALL IN,2024-05-31,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
2926,RR3FKTO,P72436454,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2927,RAYV047,P83561021,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2928,RGXEAJW,P50749520,PC,2024-05-31,2024-06-01,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2929,R7NYZL7,P92404403,PC,2024-05-31,2024-06-01,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2930,RMFE9GG,P11797409,PC,2024-05-31,2024-06-01,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2931,RIQ2DH2,P06296359,ALL IN,2024-05-31,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
2932,R20W5KP,P04501402,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2933,RX5F0SB,P10743686,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2934,R0JVCCD,P30795248,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2935,R6PRS1L,P88973655,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2936,RHI68O9,P14803603,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2937,RL73FKJ,P77541515,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2938,RLH3I1T,P25988681,ALL IN,2024-05-31,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2939,RB6QHIA,P69843811,DP,2024-05-31,2024-06-01,1.0,2.0,0.0,0.0,0.0,2-Agences
2940,RKY1O0V,P66477106,DP,2024-05-31,2024-06-01,1.0,2.0,0.0,0.0,0.0,2-Agences
2941,R1EVI4Z,P69097239,PC,2024-05-31,2024-06-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2942,RMM0PXC,P54908262,PC,2024-05-31,2024-06-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2943,RRYO7O0,P18000809,PC,2024-05-31,2024-06-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2944,R39LVQN,P80541167,PC,2024-05-31,2024-06-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2945,RO2Q9KE,P78175726,PC,2024-05-31,2024-06-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2946,RI1CU06,P84068872,PC,2024-05-31,2024-06-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
2947,RWPG1CR,P90696111,ALL IN,2024-05-31,2024-06-08,1.0,2.0,0.0,0.0,0.0,1-TO
2948,R3TZSS3,P78539375,ALL IN,2024-05-31,2024-06-12,1.0,2.0,0.0,0.0,0.0,1-TO
2949,R5RYDU2,P41331247,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2950,RC1X8KS,P08780995,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2951,R28J90H,P52946496,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2952,RRWRQUB,P01325536,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2953,RLAQY9G,P58569816,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2954,RQ7S5W1,P03139525,ALL IN,2024-05-30,2024-06-06,1.0,1.0,0.0,0.0,0.0,1-TO
2955,R2K641D,P61475112,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2956,RUSN5L9,P81019827,ALL IN,2024-05-30,2024-06-06,1.0,3.0,0.0,0.0,0.0,1-TO
2957,RNVSICY,P83405366,ALL IN,2024-05-30,2024-06-06,1.0,1.0,0.0,0.0,0.0,1-TO
2958,R7LNGRY,P85849570,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2959,RGQ1ZPX,P96170519,ALL IN,2024-05-30,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
2960,RAWP1T1,P07160814,ALL IN,2024-05-30,2024-06-10,1.0,2.0,0.0,0.0,0.0,1-TO
2961,R3QWQ58,P06583321,ALL IN,2024-05-30,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
2962,R7J1ICV,P51961268,ALL IN,2024-05-30,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
2963,R4LZF9G,P25057535,ALL IN,2024-05-30,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
2964,RAFAIA2,P82511423,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2965,RMN3GFE,P67461627,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2966,RHDVVW1,P45657128,DP,2024-05-30,2024-05-31,1.0,2.0,0.0,0.0,0.0,4-OTA
2967,R3R6N5D,P25424163,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2968,R22W97C,P27244908,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2969,R3698AR,P93115667,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2970,RIPWVA1,P23540507,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2971,RG1SGN5,P16036742,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2972,RDT17P3,P69868332,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2973,R8KWMOO,P92692774,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2974,RZOVUYA,P41505492,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2975,R4CLKU6,P94624185,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2976,R7GQHXQ,P82228328,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2977,RFB3XRY,P39621613,ALL IN,2024-05-30,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
2978,R3H3CYZ,P27420608,ALL IN,2024-05-30,2024-06-10,1.0,2.0,0.0,0.0,0.0,1-TO
2979,R0IKU2C,P97005798,ALL IN,2024-05-30,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
2980,RO3Z0QT,P15696568,ALL IN,2024-05-30,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
2981,RHAS8LY,P22098176,ALL IN,2024-05-30,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
2982,RB3313J,P31963133,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2983,ROZO9ED,P92091264,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2984,RQTZ0JT,P72609894,DP,2024-05-30,2024-05-31,1.0,2.0,0.0,0.0,0.0,4-OTA
2985,R3GO7XU,P67722349,ALL IN,2024-05-30,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
2986,RUD0RWU,P72235976,ALL IN,2024-05-29,2024-06-09,1.0,2.0,0.0,0.0,0.0,1-TO
2987,RLP9E0P,P56940822,ALL IN,2024-05-29,2024-06-07,1.0,1.0,0.0,0.0,0.0,1-TO
2988,RBATCQU,P65051252,ALL IN,2024-05-29,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
2989,RLEMUDK,P98742111,ALL IN,2024-05-29,2024-06-07,1.0,1.0,0.0,0.0,0.0,1-TO
2990,RDHFP3D,P05287516,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
2991,RHXDQLU,P22827201,ALL IN,2024-05-29,2024-06-02,1.0,3.0,0.0,0.0,0.0,1-TO
2992,RRBLXP3,P93676375,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,1.0,1-TO
2993,RHV04UQ,P96206975,ALL IN,2024-05-29,2024-06-09,1.0,3.0,0.0,0.0,0.0,4-OTA
2994,R3W5M7G,P68901916,ALL IN,2024-05-29,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
2995,R2E22UU,P72081953,ALL IN,2024-05-29,2024-06-05,1.0,2.0,0.0,0.0,0.0,4-OTA
2996,RXN7Y5S,P08105936,ALL IN,2024-05-29,2024-06-05,1.0,3.0,0.0,0.0,0.0,4-OTA
2997,RKXEU0T,P30727594,ALL IN,2024-05-29,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
2998,RQLB7Y8,P05082307,ALL IN,2024-05-29,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
2999,RKVGOEV,P64648173,ALL IN,2024-05-29,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
3000,R2O1ZMW,P96774156,ALL IN,2024-05-29,2024-06-05,1.0,2.0,1.0,0.0,1.0,1-TO
3001,R41DYJE,P98424958,ALL IN,2024-05-29,2024-06-02,1.0,1.0,0.0,0.0,0.0,1-TO
3002,R2TQIYT,P69825296,ALL IN,2024-05-29,2024-06-02,1.0,1.0,0.0,0.0,0.0,1-TO
3003,RYBZF3R,P10979456,ALL IN,2024-05-29,2024-06-02,1.0,1.0,0.0,0.0,0.0,1-TO
3004,RPH5HK0,P27245556,ALL IN,2024-05-29,2024-06-02,1.0,1.0,0.0,0.0,0.0,1-TO
3005,R03Y92L,P06484165,ALL IN,2024-05-29,2024-06-02,1.0,1.0,0.0,0.0,0.0,1-TO
3006,RRIYH2D,P08204596,ALL IN,2024-05-29,2024-06-02,1.0,1.0,0.0,0.0,0.0,1-TO
3007,RVSURE4,P94635887,ALL IN,2024-05-29,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
3008,RNU2Q10,P03212841,ALL IN,2024-05-29,2024-05-31,1.0,2.0,0.0,0.0,0.0,1-TO
3009,RXZETRH,P24079626,PC,2024-05-29,2024-05-30,1.0,1.0,0.0,0.0,0.0,5-Individuel
3010,RNR5UXC,P63408010,LPD,2024-05-29,2024-05-30,1.0,2.0,0.0,0.0,0.0,4-OTA
3011,R4IT39E,P43209471,ALL IN,2024-05-29,2024-06-09,1.0,2.0,0.0,0.0,0.0,1-TO
3012,RZNYO82,P08925504,ALL IN,2024-05-29,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
3013,RP2CJK9,P65614567,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3014,R3Q6PH6,P13077284,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3015,ROQ049B,P31342090,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3016,RS157Z3,P83375539,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3017,R149I2S,P59378575,ALL IN,2024-05-29,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3018,REOCAO3,P09104081,ALL IN,2024-05-29,2024-06-09,1.0,2.0,0.0,0.0,0.0,4-OTA
3019,R7I5O84,P37132252,ALL IN,2024-05-29,2024-06-09,1.0,2.0,0.0,0.0,0.0,4-OTA
3020,RD6BJCI,P31057585,ALL IN,2024-05-29,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
3021,R8KN1FY,P24194433,ALL IN,2024-05-29,2024-06-05,1.0,2.0,0.0,0.0,0.0,4-OTA
3022,RBJBW2B,P96182700,DP,2024-05-06,2024-05-09,1.0,4.0,2.0,0.0,0.0,4-OTA
3023,R3O4NJI,P75867426,ALL IN,2024-05-06,2024-05-20,1.0,2.0,0.0,0.0,0.0,1-TO
3024,RA7HWD6,P10520765,ALL IN,2024-05-06,2024-05-11,1.0,3.0,1.0,0.0,0.0,4-OTA
3025,R10KZ20,P98388688,ALL IN,2024-05-06,2024-05-10,1.0,1.0,0.0,0.0,0.0,1-TO
3026,RFBJ6NN,P94772332,ALL IN,2024-05-06,2024-05-10,1.0,2.0,0.0,0.0,0.0,4-OTA
3027,RO6I1HJ,P30311619,ALL IN,2024-05-06,2024-05-15,1.0,1.0,0.0,0.0,0.0,1-TO
3028,RYMG1PK,P07493544,ALL IN,2024-05-06,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
3029,R87GV8Y,P70277672,ALL IN,2024-05-06,2024-05-15,1.0,2.0,0.0,0.0,0.0,1-TO
3030,RCK3HX0,P88496843,ALL IN,2024-05-06,2024-05-08,1.0,2.0,2.0,0.0,0.0,2-Agences
3031,R7D1X6I,P87168930,ALL IN,2024-05-06,2024-05-07,1.0,1.0,0.0,0.0,0.0,1-TO
3032,RC39F38,P62550616,ALL IN,2024-05-06,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3033,ROICE4M,P78327092,ALL IN,2024-05-06,2024-05-11,1.0,2.0,0.0,0.0,1.0,4-OTA
3034,R2ZE796,P00424770,ALL IN,2024-05-05,2024-06-17,1.0,2.0,0.0,0.0,0.0,2-Agences
3035,RN363GE,P93405051,ALL IN,2024-05-05,2024-05-12,1.0,2.0,0.0,0.0,0.0,1-TO
3036,R793RT9,P37565277,DP,2024-05-05,2024-05-07,1.0,1.0,0.0,0.0,0.0,5-Individuel
3037,RJ78QNH,P39852108,DP,2024-05-05,2024-05-08,1.0,2.0,0.0,0.0,0.0,4-OTA
3038,R11AT10,P56782172,DP,2024-05-05,2024-05-08,1.0,2.0,0.0,0.0,0.0,4-OTA
3039,RARQ17R,P31145943,ALL IN,2024-05-05,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
3040,RHMR2YV,P39988827,DP,2024-05-05,2024-05-05,1.0,2.0,0.0,0.0,0.0,1-TO
3041,RO3CZ2E,P61560620,ALL IN,2024-05-04,2024-05-11,1.0,2.0,2.0,0.0,0.0,1-TO
3042,RN9ECUA,P89957591,ALL IN,2024-05-04,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3043,RT762HF,P33516512,ALL IN,2024-05-04,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3044,R5H957N,P22519593,ALL IN,2024-05-04,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
3045,RXKQC1E,P79052397,ALL IN,2024-05-04,2024-05-09,1.0,3.0,0.0,0.0,0.0,1-TO
3046,RCP2LFF,P30596691,ALL IN,2024-05-04,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3047,ROUEBIL,P08252880,ALL IN,2024-05-04,2024-05-11,1.0,2.0,2.0,0.0,0.0,1-TO
3048,RU8VWYD,P28992845,ALL IN,2024-05-04,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3049,RGNDZO0,P28479040,ALL IN,2024-05-04,2024-05-11,1.0,1.0,0.0,0.0,0.0,1-TO
3050,R6NJ79N,P22927232,ALL IN,2024-05-04,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3051,RVIUA3K,P97497252,ALL IN,2024-05-04,2024-05-09,1.0,1.0,0.0,0.0,0.0,1-TO
3052,RSEP0ZR,P06585726,ALL IN,2024-05-04,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
3053,RAY2WYP,P47126821,DP,2024-05-28,2024-05-30,1.0,2.0,0.0,0.0,0.0,4-OTA
3054,RVXYDLY,P34565727,DP,2024-05-28,2024-05-30,1.0,2.0,1.0,0.0,0.0,2-Agences
3055,RIASZDS,P93344828,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3056,RG0PJ6H,P59988681,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3057,RKMEGM5,P22403063,DP,2024-05-28,2024-05-29,1.0,2.0,1.0,0.0,0.0,2-Agences
3058,RN7GXTN,P33984505,DP,2024-05-28,2024-05-29,1.0,1.0,0.0,0.0,0.0,4-OTA
3059,RKGEA9T,P89773844,ALL IN,2024-05-28,2024-06-08,1.0,2.0,0.0,0.0,0.0,1-TO
3060,RJ2VTYH,P97846115,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3061,RDTNR8M,P66531437,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3062,RIJJ4WQ,P28662629,ALL IN,2024-05-28,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
3063,RAS2Y3N,P36398268,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3064,RZ0B0MZ,P19284074,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3065,RRLMG1B,P75433577,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3066,RW3PVLM,P95724587,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3067,RA1YWWL,P64169589,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3068,RLWYC2N,P66591285,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3069,RFDS8M7,P02401521,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3070,RYXGB8W,P01429525,ALL IN,2024-05-28,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3071,RFAITY0,P54420670,ALL IN,2024-05-28,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3072,RIS6WF0,P94400016,ALL IN,2024-05-28,2024-06-08,1.0,2.0,0.0,0.0,0.0,1-TO
3073,R2EOLMY,P01132796,ALL IN,2024-05-28,2024-06-08,1.0,2.0,0.0,0.0,0.0,1-TO
3074,R0Q7N29,P89267180,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3075,R6BFC70,P37624780,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3076,R8UV4G0,P98355175,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3077,R37LRZ2,P24455858,ALL IN,2024-05-28,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3078,R2ZFSZM,P26766624,ALL IN,2024-05-27,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3079,RNG2O2S,P75047579,ALL IN,2024-05-27,2024-06-04,1.0,2.0,0.0,0.0,0.0,1-TO
3080,RMK7O50,P11670483,ALL IN,2024-05-27,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3081,R29YPR8,P94546747,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3082,RAEZUL1,P96150798,ALL IN,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,1-TO
3083,RGI4PAM,P76070777,ALL IN,2024-05-27,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
3084,RZX151B,P61188011,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3085,RDLPFEO,P23964391,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3086,RY5TMW0,P68720718,ALL IN,2024-05-27,2024-06-07,1.0,2.0,0.0,0.0,1.0,1-TO
3087,REANQ8F,P25308352,ALL IN,2024-05-27,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
3088,RIDPL2G,P35439845,ALL IN,2024-05-27,2024-06-03,1.0,3.0,0.0,0.0,0.0,1-TO
3089,ROSGYRG,P20203004,ALL IN,2024-05-27,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
3090,RU97RN6,P42278014,ALL IN,2024-05-27,2024-05-30,1.0,2.0,0.0,0.0,0.0,1-TO
3091,RIQ892B,P22224751,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3092,RG9LKCV,P30959001,DP,2024-05-27,2024-05-30,1.0,2.0,0.0,0.0,0.0,1-TO
3093,RHBVMRY,P73606585,ALL IN,2024-05-27,2024-06-03,1.0,1.0,2.0,0.0,0.0,1-TO
3094,R405XTP,P03999659,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3095,R2Z3C64,P98255216,ALL IN,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,1-TO
3096,RB3AMIY,P13059583,ALL IN,2024-05-27,2024-06-05,1.0,3.0,0.0,0.0,0.0,1-TO
3097,RQDMUZB,P25335917,ALL IN,2024-05-27,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3098,RQXWEYZ,P96460311,ALL IN,2024-05-27,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
3099,RDK0I8Q,P83382281,ALL IN,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,1-TO
3100,R1Z8NRG,P86335613,ALL IN,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,1-TO
3101,RNJT8HC,P41293696,ALL IN,2024-05-27,2024-06-03,1.0,1.0,0.0,0.0,0.0,1-TO
3102,RNI8CWD,P56708303,ALL IN,2024-05-27,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
3103,RSNARAA,P59196791,ALL IN,2024-05-27,2024-06-03,1.0,1.0,1.0,0.0,0.0,1-TO
3104,RP9W4RD,P79061020,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3105,RLCEZTB,P27694718,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3106,R3TNAB6,P26624333,ALL IN,2024-05-27,2024-05-30,1.0,2.0,0.0,0.0,0.0,1-TO
3107,R1F86OB,P06573116,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3108,RZOFCH9,P52820973,DP,2024-05-27,2024-05-29,1.0,2.0,0.0,0.0,0.0,2-Agences
3109,R8M7VJ2,P82621724,DP,2024-05-27,2024-05-31,1.0,1.0,1.0,0.0,0.0,4-OTA
3110,RU4VHF6,P09466392,DP,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,4-OTA
3111,RP900ZH,P41533901,DP,2024-05-27,2024-05-28,1.0,2.0,1.0,0.0,0.0,2-Agences
3112,RC0QF43,P70564070,DP,2024-05-27,2024-05-30,1.0,2.0,1.0,0.0,0.0,4-OTA
3113,RCJIZAT,P46443323,DP,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,2-Agences
3114,RKAODOF,P84289367,ALL IN,2024-05-27,2024-05-29,1.0,2.0,0.0,0.0,0.0,1-TO
3115,RFM0VP5,P12582446,DP,2024-05-27,2024-05-28,1.0,2.0,0.0,0.0,0.0,2-Agences
3116,RO54Y1M,P38747075,DP,2024-05-27,2024-05-31,0.0,0.0,1.0,0.0,0.0,2-Agences
3117,RU3GNKB,P64518163,ALL IN,2024-05-27,2024-06-04,0.0,1.0,0.0,0.0,0.0,5-Individuel
3118,RACAP9J,P05824785,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3119,RCTNE9U,P66259968,ALL IN,2024-05-27,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
3120,R7YB9SF,P03879569,ALL IN,2024-05-27,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
3121,R3OYL5D,P92118406,ALL IN,2024-05-27,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
3122,RH9OY7V,P80029037,ALL IN,2024-05-27,2024-06-01,1.0,2.0,0.0,0.0,0.0,1-TO
3123,RZBHS7V,P24433093,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3124,RIV2EYM,P73767679,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3125,RXJ5RT7,P31119050,ALL IN,2024-05-27,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
3126,RA428VU,P57878431,ALL IN,2024-05-27,2024-05-30,1.0,2.0,0.0,0.0,0.0,1-TO
3127,RLYJVUO,P80091007,ALL IN,2024-05-27,2024-06-03,1.0,2.0,0.0,0.0,0.0,1-TO
3128,RCRA8M7,P82846939,ALL IN,2024-05-27,2024-05-31,1.0,2.0,0.0,0.0,0.0,1-TO
3129,RRJ6VP1,P83003672,ALL IN,2024-05-27,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
3130,RH9IEE4,P32990850,ALL IN,2024-05-27,2024-06-05,1.0,2.0,0.0,0.0,0.0,1-TO
3131,REKO0R1,P45462327,DP,2024-05-26,2024-05-31,1.0,1.0,0.0,0.0,0.0,4-OTA
3132,RIGZAGW,P16081487,ALL IN,2024-05-26,2024-06-01,1.0,1.0,0.0,0.0,0.0,1-TO
3133,RA5U29W,P28551556,ALL IN,2024-05-26,2024-05-28,1.0,1.0,0.0,0.0,0.0,5-Individuel
3134,RYH6VFG,P92885634,DP,2024-05-26,2024-05-28,1.0,2.0,0.0,0.0,0.0,2-Agences
3135,RWTH4QO,P56011857,LPD,2024-05-26,2024-05-27,1.0,2.0,0.0,0.0,0.0,4-OTA
3136,RMLUVR5,P12973718,DP,2024-05-26,2024-05-30,1.0,2.0,0.0,0.0,0.0,5-Individuel
3137,RF3XJFF,P95082478,ALL IN,2024-05-26,2024-05-27,1.0,2.0,0.0,0.0,0.0,5-Individuel
3138,RBG8FS5,P27350175,ALL IN,2024-05-26,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3139,RRFR9A0,P71502407,ALL IN,2024-05-26,2024-06-07,1.0,2.0,0.0,0.0,0.0,1-TO
3140,RQUJ3P9,P44201062,ALL IN,2024-05-26,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3141,RVHI4B6,P00805943,ALL IN,2024-05-26,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
3142,R1EF7PC,P34522877,ALL IN,2024-05-26,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
3143,R9BI3BV,P65737832,ALL IN,2024-05-26,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
3144,RH3OLYT,P99212369,ALL IN,2024-05-26,2024-06-02,1.0,2.0,0.0,0.0,0.0,1-TO
3145,RAK7BY9,P82018074,ALL IN,2024-05-26,2024-06-06,1.0,2.0,0.0,0.0,0.0,1-TO
